,Nr,Vatom,cAlGa,cAlIn,cAlO,cGaAl,cGaIn,cGaO,cInAl,cInGa,cInO,distAlGa,distAlIn,distAlO,distGaAl,distGaIn,distGaO,distInAl,distInGa,elInt,qAl,qGa,qIn,qO,xEq
1754,1755.0,12.544303409691866,1.0000000000000004,1.0000000000000002,3.0000000000000013,1.0000000000000004,5.000000000000002,4.000000000000001,0.09999999999999998,0.5,3.3000000000000007,6.2250000000000005,2.975,2.225,6.2250000000000005,3.975,2.225,2.975,3.975,-33.94687602483529,0.3184638394682694,0.32802781037101864,0.35884840144190894,-0.23527642579213204,4.83996961805522
1755,1756.0,9.801741275981758,0.0,0.5000000000000001,3.1428571428571432,0.0,0.0,0.0,3.5000000000000004,0.0,2.500000000000001,0.025,3.325,1.875,0.025,0.025,0.025,3.325,0.025,-39.53731638055914,0.3428802152787565,,0.38695945400696385,-0.2322600800798548,4.8908719131603196
1756,1757.0,13.078132006294243,0.0,0.0,0.0,0.0,3.8000000000000007,5.2,0.0,0.7037037037037037,2.8148148148148158,0.025,0.025,0.025,0.025,3.375,2.1750000000000003,0.025,3.375,-36.55427074542627,,0.3361227221364417,0.35777970404058856,-0.2362638670787102,4.786460556358293
1757,1758.0,13.828712320909057,0.0,0.0,0.0,0.0,2.0000000000000004,2.0,0.0,0.06451612903225808,3.419354838709678,0.025,0.025,0.025,0.025,3.5250000000000004,2.075,0.025,3.5250000000000004,-36.93182051287264,,0.32710411960943564,0.3574206732321798,-0.2376488539543127,4.805809547791254
1758,1759.0,12.410986116886654,0.0,3.000000000000001,3.2000000000000006,0.0,0.0,0.0,1.3636363636363642,0.0,2.2727272727272734,0.025,3.575,2.025,0.025,0.025,0.025,3.575,0.025,-37.34516908596769,0.33712533153963614,,0.3613385096707061,-0.2358479276698312,4.832183253574223
1759,1760.0,10.43802079630959,4.500000000000001,0.0,2.5000000000000004,0.6428571428571429,0.0,3.464285714285714,0.0,0.0,0.0,3.375,0.025,1.875,3.375,0.025,1.8250000000000002,0.025,0.025,-39.890092283274214,0.35215118321586386,0.3455890769461396,,-0.23093956015323677,4.90156902105248
1760,1761.0,11.122569800646115,0.8333333333333335,1.2500000000000002,2.6666666666666674,0.8333333333333335,1.5000000000000004,2.8333333333333344,1.8750000000000004,2.250000000000001,3.2500000000000004,3.125,3.325,1.925,3.125,3.575,1.875,3.325,3.575,-41.77171579778606,0.34166962942791074,0.34114641087203695,0.38088714427268777,-0.23418520078710148,4.888798309007437
1761,1762.0,11.118865813314532,0.5714285714285716,0.6428571428571429,3.000000000000001,0.8888888888888892,0.5555555555555558,2.5555555555555567,1.0000000000000004,0.5555555555555558,3.000000000000001,3.125,3.125,1.875,3.125,3.125,1.875,3.125,3.125,-41.90580719785046,0.34352447207873965,0.33710935287598515,0.3794418288212133,-0.23454798425785697,4.883629639480724
1762,1763.0,9.515229572362808,3.400000000000001,0.0,3.2,2.4285714285714293,0.0,3.4285714285714293,0.0,0.0,0.0,3.625,0.025,2.025,3.625,0.025,2.025,0.025,0.025,-35.31746449467764,0.34276381701581726,0.34380891286526066,,-0.2289156375075507,4.928189047941
1763,1764.0,10.165031084603914,0.8888888888888891,0.6666666666666667,4.555555555555557,2.0000000000000004,0.8750000000000002,3.6250000000000004,2.0,1.1666666666666665,4.5,3.075,3.075,1.975,3.075,3.075,1.975,3.075,3.075,-38.71799965831092,0.3443311458035395,0.3306220915214272,0.381013519441088,-0.23185455152670123,4.851431880198087
1764,1765.0,11.95132438724762,1.1666666666666665,2.1666666666666665,4.166666666666668,1.0,2.1428571428571432,4.142857142857143,0.6842105263157896,0.7894736842105263,4.42105263157895,3.2750000000000004,3.2750000000000004,2.125,3.2750000000000004,3.2750000000000004,2.125,3.2750000000000004,3.2750000000000004,-37.322668245409865,0.3348917625010361,0.33194236567965,0.3644620208893511,-0.23453594857627977,4.813711688607665
1765,1766.0,11.336337201268542,1.75,0.5,3.75,0.7777777777777778,1.0000000000000002,3.555555555555556,0.666666666666667,3.000000000000001,3.3333333333333344,2.975,3.5250000000000004,2.075,2.975,3.5250000000000004,2.075,3.5250000000000004,3.5250000000000004,-37.649313785551264,0.3406438326928226,0.3400186877805206,0.37854281757645786,-0.23159883223022293,4.921379776269851
1766,1767.0,12.515150911812881,0.20000000000000004,0.8000000000000002,2.2,1.0000000000000004,1.0000000000000004,2.000000000000001,0.4000000000000001,0.10000000000000002,1.8000000000000003,3.125,3.5250000000000004,2.025,3.125,3.125,2.025,3.5250000000000004,3.125,-34.5710483233029,0.3404531357553205,0.33529650612442363,0.3576598860092719,-0.23392337687473944,4.869642826302636
1767,1768.0,12.505648129872359,0.0,4.333333333333334,2.111111111111111,0.0,0.0,0.0,1.6956521739130437,0.0,3.3913043478260874,0.025,3.6750000000000003,2.025,0.025,0.025,0.025,3.6750000000000003,0.025,-37.6061995160736,0.32797713330008366,,0.3640978090482558,-0.23595924599605453,4.830622331819171
1768,1769.0,10.472226072886869,1.3333333333333337,0.0,2.000000000000001,0.8000000000000002,0.0,1.6000000000000003,0.0,0.0,0.0,3.325,0.025,1.8250000000000002,3.325,0.025,1.925,0.025,0.025,-37.58963422873597,0.3466897797890968,0.3443261250652763,,-0.23014166372447267,4.916296715566293
1769,1770.0,10.845293457625388,0.1578947368421053,1.8947368421052637,2.0000000000000004,1.5000000000000002,1.5000000000000002,1.5000000000000002,3.272727272727273,0.27272727272727276,4.090909090909091,3.225,3.5250000000000004,1.975,3.225,3.5250000000000004,1.975,3.5250000000000004,3.5250000000000004,-38.51843786737367,0.3347285158941085,0.3419817709947157,0.37771761283505684,-0.2333062309408981,4.86894921671769
1770,1771.0,9.515229572362808,2.6000000000000005,0.0,3.6000000000000005,1.8571428571428577,0.0,3.1428571428571432,0.0,0.0,0.0,3.625,0.025,2.025,3.625,0.025,2.025,0.025,0.025,-35.337043499149694,0.34958037747893095,0.3389587009203244,,-0.22892293299094024,4.928093094426907
1771,1772.0,10.067666733816612,1.461538461538462,0.0,3.0,1.0000000000000002,0.0,3.631578947368422,0.0,0.0,0.0,3.125,0.025,2.075,3.125,0.025,2.075,0.025,0.025,-38.0965301511181,0.3438433507791618,0.3459828907633454,,-0.23007580176318077,4.907725575151794
1772,1773.0,12.726591490650232,0.0,2.500000000000001,2.7500000000000004,0.0,0.0,0.0,0.8333333333333336,0.0,3.0833333333333344,0.025,3.575,2.025,0.025,0.025,0.025,3.575,0.025,-37.26516976859086,0.33435165117144194,,0.3611316823359784,-0.23629111636322941,4.829536819452707
1773,1774.0,11.295294898503744,1.3750000000000002,1.7500000000000007,2.3750000000000004,0.6875000000000001,1.7500000000000004,2.7500000000000004,1.7500000000000007,3.500000000000001,3.0,3.375,3.575,1.875,3.375,3.575,2.025,3.575,3.575,-41.439445575270376,0.3445878769314842,0.33992642819757174,0.3794287443258202,-0.23397824627540795,4.8890847033338725
1774,1775.0,10.20293343152176,1.5333333333333339,0.6666666666666669,4.466666666666668,1.9166666666666672,0.7500000000000002,3.9166666666666674,2.0000000000000004,1.8000000000000003,4.8,3.075,3.075,1.975,3.075,3.075,1.975,3.075,3.075,-38.56417657590113,0.3461735823008728,0.33291618069933626,0.3845449715578065,-0.23146505751446175,4.856154544825481
1775,1776.0,11.178159949860596,0.8333333333333337,2.3333333333333344,4.583333333333334,1.6666666666666674,1.5000000000000007,4.166666666666668,2.000000000000001,0.6428571428571431,4.142857142857143,3.1750000000000003,3.1750000000000003,2.075,3.1750000000000003,3.1750000000000003,2.075,3.1750000000000003,3.1750000000000003,-37.85421640465343,0.3355809450875829,0.33778769022021043,0.3683150684867682,-0.2335439258580629,4.827297659930553
1776,1777.0,10.075987147260346,0.25,0.6666666666666667,3.25,2.0,2.0,3.6666666666666665,3.200000000000001,1.2000000000000002,3.8000000000000003,3.125,3.475,2.075,3.125,3.475,2.075,3.475,3.475,-38.896977271394526,0.33917978529479953,0.34955754177094117,0.3889561752743037,-0.23195350726582356,4.887840035920325
1777,1778.0,10.885377683382876,4.600000000000001,0.6000000000000003,4.400000000000001,1.0454545454545456,0.31818181818181823,2.2272727272727275,0.6000000000000003,1.4000000000000008,2.2000000000000006,3.5250000000000004,3.225,2.125,3.5250000000000004,3.225,1.975,3.225,3.225,-37.23436888836924,0.34475339447331443,0.34424013645630436,0.35758583057669824,-0.2309370651518492,4.891646772867936
1778,1779.0,9.797481111589752,1.928571428571429,0.0,3.857142857142858,1.5,0.0,4.666666666666667,0.0,0.0,0.0,3.0250000000000004,0.025,1.975,3.0250000000000004,0.025,1.975,0.025,0.025,-38.49862263794543,0.34052159909356294,0.34870134036854034,,-0.23008180237382483,4.8729343846547675
1779,1780.0,9.797481111589752,2.6428571428571432,0.0,4.42857142857143,2.055555555555556,0.0,4.222222222222221,0.0,0.0,0.0,3.0250000000000004,0.025,1.975,3.0250000000000004,0.025,1.975,0.025,0.025,-38.516576416049446,0.34683205007303874,0.34381155619247034,,-0.23008868151014575,4.87310702266023
1780,1781.0,10.358525962351017,0.16666666666666669,1.3333333333333335,3.833333333333334,0.5000000000000001,1.5000000000000002,1.0,2.0000000000000004,0.7500000000000001,3.5000000000000004,2.825,3.725,2.125,2.825,3.725,1.975,3.725,3.725,-35.30723880293878,0.3394225709542496,0.3210773154024944,0.3734885217087486,-0.23181356352030452,4.889674328578628
1781,1782.0,9.433752069857803,0.5517241379310346,0.0,3.344827586206897,5.333333333333335,0.0,3.6666666666666674,0.0,0.0,0.0,3.4250000000000003,0.025,2.025,3.4250000000000003,0.025,2.025,0.025,0.025,-39.15211486380743,0.3464520480562428,0.3437692222370889,,-0.23080035542379826,4.903170084561603
1782,1783.0,9.406980812208268,1.166666666666667,0.0,3.5000000000000004,1.166666666666667,0.0,3.166666666666667,0.0,0.0,0.0,2.875,0.025,2.025,2.875,0.025,2.025,0.025,0.025,-35.50526227673384,0.34569445680844096,0.34143607239307455,,-0.22904350973383858,4.927404462548333
1783,1784.0,11.245929268387677,0.058823529411764705,2.470588235294118,3.705882352941176,1.0000000000000002,1.0000000000000004,2.0000000000000004,3.0,0.07142857142857145,3.5000000000000004,3.475,3.475,1.925,3.475,3.1750000000000003,1.875,3.475,3.1750000000000003,-40.1746373261633,0.3415147522659925,0.32811965960398376,0.36770064495854016,-0.23503498911552959,4.849695586698232
1784,1785.0,9.624301458365897,3.500000000000001,0.0,3.5,1.7500000000000004,0.0,3.25,0.0,0.0,0.0,3.625,0.025,2.075,3.625,0.025,2.075,0.025,0.025,-35.15544032696276,0.34939175021272373,0.3400987408221823,,-0.2287976070793529,4.928955453496277
1785,1786.0,10.988078931006275,1.6250000000000002,1.7500000000000004,2.6250000000000004,3.2500000000000004,0.25,2.5000000000000004,3.500000000000001,0.25,3.2500000000000004,3.625,5.675000000000001,2.125,3.625,3.075,2.125,5.675000000000001,3.075,-33.04284006892709,0.3328030776972257,0.3320586608780137,0.3813679091685902,-0.22983878757350906,4.901260631711943
1786,1787.0,11.167622666113644,0.0,0.6363636363636365,3.3636363636363646,0.0,0.0,0.0,1.4000000000000004,0.0,3.800000000000001,0.025,2.825,2.025,0.025,0.025,0.025,2.825,0.025,-36.464031089125115,0.3324080523322506,,0.382903824672642,-0.23212532079241496,4.891993403792887
1787,1788.0,13.277010755892144,0.0,0.0,0.0,0.0,6.16666666666667,4.333333333333334,0.0,1.4230769230769231,3.1538461538461546,0.025,0.025,0.025,0.025,3.725,2.025,0.025,3.725,-36.78301440061874,,0.3337914396202281,0.3592051735810662,-0.2362933989756062,4.820772969411732
1788,1789.0,11.523163010144359,2.6666666666666674,2.0000000000000004,3.000000000000001,1.142857142857143,2.285714285714286,3.285714285714286,1.0000000000000002,2.6666666666666674,1.2500000000000004,3.625,3.625,2.1750000000000003,3.625,3.625,2.1750000000000003,3.625,3.625,-37.57270235743896,0.3352839629290408,0.33661692844139146,0.3713908723313421,-0.2329381509110383,4.8682659813580065
1789,1790.0,9.57736410067502,0.06896551724137934,0.2758620689655173,3.6896551724137945,2.0000000000000004,1.0000000000000002,4.000000000000002,4.000000000000001,0.5000000000000001,2.0000000000000004,3.0250000000000004,3.2750000000000004,1.8250000000000002,3.0250000000000004,6.7250000000000005,1.7750000000000001,3.2750000000000004,6.7250000000000005,-41.60036917488017,0.3475099172356943,0.3577375019828066,0.3660030742832649,-0.23265690104967632,4.885421072546385
1790,1791.0,10.207892214083273,0.8235294117647058,0.8823529411764707,4.352941176470589,1.555555555555556,0.777777777777778,4.222222222222223,2.5,1.1666666666666667,4.333333333333334,3.075,3.075,1.975,3.075,3.125,1.975,3.075,3.125,-38.55449562783737,0.3398303669717657,0.3428931451420658,0.37695816391527465,-0.23176882350604697,4.852150391944552
1791,1792.0,11.118865813314532,0.42857142857142866,1.642857142857143,2.714285714285715,0.666666666666667,0.4444444444444446,2.5555555555555562,2.5555555555555562,0.4444444444444446,3.4444444444444455,3.125,3.575,1.875,3.125,3.125,1.975,3.575,3.125,-41.99073569690414,0.3414279908128517,0.3385075968622587,0.3814438120540203,-0.2345740531588841,4.886085725876898
1792,1793.0,11.71744813528618,1.7500000000000004,1.0000000000000002,3.250000000000001,0.4666666666666667,0.9333333333333333,3.8,0.3076923076923077,1.076923076923077,1.7692307692307692,3.325,3.325,2.1750000000000003,3.325,3.325,2.1750000000000003,3.325,3.325,-37.18901770611444,0.33770568890826813,0.3391833582832545,0.36517313046283195,-0.2330379963728897,4.863946022465754
1793,1794.0,13.349971455355288,0.0,0.0,0.0,0.0,4.333333333333333,2.3333333333333335,0.0,0.9999999999999999,2.6153846153846154,0.025,0.025,0.025,0.025,3.625,1.975,0.025,3.625,-36.8549770393319,,0.32510101647238077,0.3615839088770626,-0.2364955777007897,4.823987709536109
1794,1795.0,11.213680396879834,0.0,0.0,0.0,0.0,1.0769230769230773,2.3076923076923084,0.0,4.666666666666668,3.6666666666666674,0.025,0.025,0.025,0.025,3.575,1.975,0.025,3.575,-37.20373436133006,,0.3393552193481606,0.37832391513754443,-0.23110789987244673,4.892145318460148
1795,1796.0,13.124305476093065,0.0,0.0,0.0,0.0,3.500000000000001,1.7500000000000002,0.0,1.166666666666667,3.4166666666666674,0.025,0.025,0.025,0.025,3.625,1.975,0.025,3.625,-36.96348531965057,,0.32520344597715023,0.36360859494227116,-0.2360048718006608,4.831485943869082
1796,1797.0,9.624301458365897,0.7500000000000002,0.0,2.5,0.3750000000000001,0.0,3.7500000000000004,0.0,0.0,0.0,2.725,0.025,2.075,2.725,0.025,2.075,0.025,0.025,-35.128350151062754,0.33783883910167944,0.3458530456953921,,-0.22878776233165857,4.928873764622896
1797,1798.0,9.224361842821555,0.3928571428571429,0.0,4.392857142857144,2.7500000000000004,0.0,3.7500000000000004,0.0,0.0,0.0,2.975,0.025,1.925,2.975,0.025,1.975,0.025,0.025,-39.57413329914442,0.346244411930783,0.34564425049475156,,-0.23077959450085272,4.86799732586411
1798,1799.0,11.213248863099412,1.571428571428572,1.5714285714285725,4.142857142857144,0.8461538461538466,1.5384615384615392,3.76923076923077,0.9166666666666669,1.6666666666666672,5.000000000000001,3.1750000000000003,3.1750000000000003,2.075,3.1750000000000003,3.1750000000000003,2.075,3.1750000000000003,3.1750000000000003,-37.905638742862905,0.33043694889369,0.3334455235625287,0.37768091170273754,-0.2329171122708655,4.839476186476069
1799,1800.0,9.406980812208268,2.0000000000000004,0.0,3.166666666666667,2.0000000000000004,0.0,3.5000000000000004,0.0,0.0,0.0,3.625,0.025,2.025,3.625,0.025,2.025,0.025,0.025,-35.49301792207223,0.3422628766774571,0.34485450609489615,,-0.22903912759078432,4.927457559050991
1800,1801.0,13.078132006294243,0.0,0.0,0.0,0.0,4.4,5.2,0.0,0.8148148148148149,2.8148148148148158,0.025,0.025,0.025,0.025,3.375,2.1750000000000003,0.025,3.375,-36.667192193534724,,0.3283534738462381,0.3593057695182055,-0.23631298221297367,4.785517309807912
1801,1802.0,9.890248685325112,0.125,1.0000000000000002,3.3749999999999996,1.0,1.0000000000000002,2.9999999999999996,2.6666666666666674,0.3333333333333334,3.3333333333333335,2.7750000000000004,3.6750000000000003,2.075,2.7750000000000004,2.9250000000000003,2.075,3.6750000000000003,2.9250000000000003,-35.67469888495204,0.3393190402612744,0.3261858352813856,0.3745823630685973,-0.23136029147652082,4.898281938922982
1802,1803.0,9.902210373787355,1.3529411764705888,0.0,1.058823529411765,1.5333333333333334,0.0,3.4,0.0,0.0,0.0,3.125,0.025,1.7750000000000001,3.125,0.025,2.075,0.025,0.025,-38.37306463746409,0.3486185237039801,0.341738359091934,,-0.23026229769472217,4.906674962557894
1803,1804.0,10.589866384705873,0.3636363636363637,0.7272727272727275,2.9090909090909105,2.0,0.5000000000000001,2.500000000000001,2.6666666666666674,0.3333333333333335,1.3333333333333335,3.4250000000000003,5.025,2.025,3.4250000000000003,7.9750000000000005,1.875,5.025,7.9750000000000005,-32.862543448024006,0.33963329114440133,0.35242210639871685,0.3538404955137804,-0.2292638292469661,4.894647837177293
1804,1805.0,9.83951170787861,1.166666666666667,0.0,2.666666666666667,3.5,0.0,2.9999999999999996,0.0,0.0,0.0,3.325,0.025,2.025,3.325,0.025,2.025,0.025,0.025,-33.721983531064396,0.34362246977644745,0.33795754593951977,,-0.22813749254481028,4.927151198302132
1805,1806.0,12.655042829776352,0.0,0.0,0.0,0.0,1.6250000000000002,3.1250000000000004,0.0,1.6250000000000002,2.3750000000000004,0.025,0.025,0.025,0.025,3.875,2.275,0.025,3.875,-30.90837887673569,,0.33743722187084424,0.35507392912128594,-0.23083705033071003,4.880200314157385
1806,1807.0,9.385763316987305,0.7916666666666669,0.0,4.458333333333334,2.3750000000000004,0.0,3.875,0.0,0.0,0.0,3.0250000000000004,0.025,1.925,3.0250000000000004,0.025,1.975,0.025,0.025,-39.275967310875,0.3484230780669113,0.338235929435342,,-0.23058419393934618,4.869369447436183
1807,1808.0,13.242445576346338,1.0000000000000002,2.0,2.0000000000000004,0.5000000000000001,5.000000000000001,5.000000000000001,0.06896551724137931,0.3448275862068966,4.344827586206897,5.825,3.375,2.225,5.825,3.375,2.1750000000000003,3.375,3.375,-36.81135297515734,0.30750723430100557,0.3270124476157911,0.35894394158518655,-0.23689388407297865,4.781267131451621
1808,1809.0,11.135880093767833,1.0000000000000002,1.0000000000000002,2.0000000000000004,0.1666666666666667,0.16666666666666666,2.333333333333334,1.0000000000000002,1.0000000000000002,2.0000000000000004,3.1750000000000003,9.575000000000001,1.975,3.1750000000000003,3.325,1.975,9.575000000000001,3.325,-37.06410734168378,0.34329687503685297,0.34206479669758044,0.37462231374100774,-0.23085899741361202,4.903554498097596
1809,1810.0,9.406980812208268,2.6666666666666674,0.0,2.8333333333333335,2.6666666666666674,0.0,3.8333333333333344,0.0,0.0,0.0,3.625,0.025,2.025,3.625,0.025,2.025,0.025,0.025,-35.48643635221079,0.3403117334533574,0.3467985185692392,,-0.2290367506741989,4.927347214086082
1810,1811.0,9.522066987726177,0.27586206896551724,0.06896551724137931,3.4827586206896552,4.000000000000001,0.0,2.5,2.0000000000000004,0.0,2.0000000000000004,3.4250000000000003,3.075,2.025,3.4250000000000003,0.025,2.025,3.075,0.025,-39.09088641129897,0.3462946915791076,0.3415208650886177,0.3646215492913289,-0.23104602781797276,4.899717642610714
1811,1812.0,9.764166588686665,1.2857142857142858,0.28571428571428575,3.5714285714285716,3.000000000000001,1.0000000000000002,1.3333333333333337,1.0000000000000002,1.5000000000000004,3.500000000000001,3.6750000000000003,2.9250000000000003,2.075,3.6750000000000003,3.375,1.925,2.9250000000000003,3.375,-35.58488098595532,0.34246617527151935,0.33243727595713796,0.37770644243468976,-0.2305548855356348,4.907880710335053
